,file_name_list,audio_features,lexical_features,activation_mean,valence_mean,c_activation_mean,c_valence_mean,s_activation,s_valence
846,17_DR-100_0080_9_sentence_2,../muse_features/muse_audio_features\17_DR-100_0080_9_sentence_2.npy,../muse_features/muse_lexical_features\13_DR-100_0080_9.npy,1,2,1,2,0,1
847,17_DR-100_0080_9_sentence_3,../muse_features/muse_audio_features\17_DR-100_0080_9_sentence_3.npy,../muse_features/muse_lexical_features\13_DR-100_0080_9.npy,0,2,0,2,0,1
848,17_DR-100_0080_9_sentence_4,../muse_features/muse_audio_features\17_DR-100_0080_9_sentence_4.npy,../muse_features/muse_lexical_features\13_DR-100_0080_9.npy,0,2,0,2,0,1
849,17_DR-100_0080_9_sentence_5,../muse_features/muse_audio_features\17_DR-100_0080_9_sentence_5.npy,../muse_features/muse_lexical_features\13_DR-100_0080_9.npy,1,2,0,2,0,1
850,17_DR-100_0080_9_sentence_6,../muse_features/muse_audio_features\17_DR-100_0080_9_sentence_6.npy,../muse_features/muse_lexical_features\13_DR-100_0080_9.npy,0,2,0,2,0,1
851,17_DR-100_0080_9_sentence_7,../muse_features/muse_audio_features\17_DR-100_0080_9_sentence_7.npy,../muse_features/muse_lexical_features\13_DR-100_0080_9.npy,0,1,0,2,0,1
852,17_DR-100_0080_9_sentence_8,../muse_features/muse_audio_features\17_DR-100_0080_9_sentence_8.npy,../muse_features/muse_lexical_features\13_DR-100_0080_9.npy,0,2,0,2,0,1
853,17_DR-100_0080_9_sentence_9,../muse_features/muse_audio_features\17_DR-100_0080_9_sentence_9.npy,../muse_features/muse_lexical_features\13_DR-100_0080_9.npy,0,1,0,1,0,1
854,18_DR-100_0081_1_sentence_1,../muse_features/muse_audio_features\18_DR-100_0081_1_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0081_1.npy,0,2,0,2,1,0
855,18_DR-100_0081_1_sentence_2,../muse_features/muse_audio_features\18_DR-100_0081_1_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0081_1.npy,0,2,0,1,1,0
856,18_DR-100_0081_1_sentence_3,../muse_features/muse_audio_features\18_DR-100_0081_1_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0081_1.npy,0,1,0,1,1,0
857,18_DR-100_0081_1_sentence_4,../muse_features/muse_audio_features\18_DR-100_0081_1_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0081_1.npy,0,1,0,2,1,0
858,18_DR-100_0081_1_sentence_5,../muse_features/muse_audio_features\18_DR-100_0081_1_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0081_1.npy,0,1,0,1,1,0
859,18_DR-100_0081_1_sentence_6,../muse_features/muse_audio_features\18_DR-100_0081_1_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0081_1.npy,0,1,0,1,1,0
860,18_DR-100_0081_3_sentence_1,../muse_features/muse_audio_features\18_DR-100_0081_3_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0081_3.npy,0,0,0,0,2,2
861,18_DR-100_0081_3_sentence_2,../muse_features/muse_audio_features\18_DR-100_0081_3_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0081_3.npy,0,1,0,1,2,2
862,18_DR-100_0081_3_sentence_3,../muse_features/muse_audio_features\18_DR-100_0081_3_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0081_3.npy,0,1,0,1,2,2
863,18_DR-100_0081_3_sentence_4,../muse_features/muse_audio_features\18_DR-100_0081_3_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0081_3.npy,0,1,0,0,2,2
864,18_DR-100_0081_3_sentence_5,../muse_features/muse_audio_features\18_DR-100_0081_3_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0081_3.npy,0,1,0,1,2,2
865,18_DR-100_0081_3_sentence_6,../muse_features/muse_audio_features\18_DR-100_0081_3_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0081_3.npy,0,0,0,0,2,2
866,18_DR-100_0081_3_sentence_7,../muse_features/muse_audio_features\18_DR-100_0081_3_sentence_7.npy,../muse_features/muse_lexical_features\14_DR-100_0081_3.npy,0,2,0,1,2,2
867,18_DR-100_0081_5_sentence_1,../muse_features/muse_audio_features\18_DR-100_0081_5_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0081_5.npy,0,2,0,2,0,2
868,18_DR-100_0081_5_sentence_2,../muse_features/muse_audio_features\18_DR-100_0081_5_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0081_5.npy,0,2,0,2,0,2
869,18_DR-100_0081_5_sentence_3,../muse_features/muse_audio_features\18_DR-100_0081_5_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0081_5.npy,0,2,0,2,0,2
870,18_DR-100_0081_5_sentence_4,../muse_features/muse_audio_features\18_DR-100_0081_5_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0081_5.npy,0,0,0,1,0,2
871,18_DR-100_0081_5_sentence_5,../muse_features/muse_audio_features\18_DR-100_0081_5_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0081_5.npy,0,0,0,0,0,2
872,18_DR-100_0081_5_sentence_6,../muse_features/muse_audio_features\18_DR-100_0081_5_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0081_5.npy,0,2,0,2,0,2
873,18_DR-100_0081_7_sentence_1,../muse_features/muse_audio_features\18_DR-100_0081_7_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0081_7.npy,0,0,0,0,2,0
874,18_DR-100_0081_7_sentence_2,../muse_features/muse_audio_features\18_DR-100_0081_7_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0081_7.npy,0,1,0,0,2,0
875,18_DR-100_0081_7_sentence_3,../muse_features/muse_audio_features\18_DR-100_0081_7_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0081_7.npy,0,0,0,0,2,0
876,18_DR-100_0081_7_sentence_4,../muse_features/muse_audio_features\18_DR-100_0081_7_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0081_7.npy,0,1,0,1,2,0
877,18_DR-100_0081_7_sentence_5,../muse_features/muse_audio_features\18_DR-100_0081_7_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0081_7.npy,0,1,0,1,2,0
878,18_DR-100_0081_7_sentence_6,../muse_features/muse_audio_features\18_DR-100_0081_7_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0081_7.npy,0,0,0,1,2,0
879,18_DR-100_0081_9_sentence_1,../muse_features/muse_audio_features\18_DR-100_0081_9_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0081_9.npy,0,2,1,2,0,2
880,18_DR-100_0081_9_sentence_2,../muse_features/muse_audio_features\18_DR-100_0081_9_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0081_9.npy,0,2,0,2,0,2
881,18_DR-100_0081_9_sentence_3,../muse_features/muse_audio_features\18_DR-100_0081_9_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0081_9.npy,0,1,0,2,0,2
882,18_DR-100_0081_9_sentence_4,../muse_features/muse_audio_features\18_DR-100_0081_9_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0081_9.npy,1,2,0,2,0,2
883,18_DR-100_0081_9_sentence_5,../muse_features/muse_audio_features\18_DR-100_0081_9_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0081_9.npy,0,1,0,0,0,2
884,18_DR-100_0081_9_sentence_6,../muse_features/muse_audio_features\18_DR-100_0081_9_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0081_9.npy,0,2,0,2,0,2
885,18_DR-100_0081_9_sentence_7,../muse_features/muse_audio_features\18_DR-100_0081_9_sentence_7.npy,../muse_features/muse_lexical_features\14_DR-100_0081_9.npy,0,1,0,2,0,2
886,18_DR-100_0081_9_sentence_8,../muse_features/muse_audio_features\18_DR-100_0081_9_sentence_8.npy,../muse_features/muse_lexical_features\14_DR-100_0081_9.npy,0,1,0,1,0,2
887,19_DR-100_0082_1_sentence_1,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,2,0,2,2,2
888,19_DR-100_0082_1_sentence_10,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,0,0,0,2,2
889,19_DR-100_0082_1_sentence_11,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,0,0,0,2,2
890,19_DR-100_0082_1_sentence_12,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_12.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,0,0,0,2,2
891,19_DR-100_0082_1_sentence_2,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,1,0,1,2,2
892,19_DR-100_0082_1_sentence_3,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,0,0,1,2,2
893,19_DR-100_0082_1_sentence_4,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,1,0,0,2,2
894,19_DR-100_0082_1_sentence_5,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,0,0,0,2,2
895,19_DR-100_0082_1_sentence_6,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,1,0,2,2,2
896,19_DR-100_0082_1_sentence_7,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,1,0,1,2,2
897,19_DR-100_0082_1_sentence_8,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,2,0,2,2,2
898,19_DR-100_0082_1_sentence_9,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,0,1,0,2,2,2
899,19_DR-100_0082_3_sentence_1,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,0,1,0,1,2,2
900,19_DR-100_0082_3_sentence_10,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,1,0,0,0,2,2
901,19_DR-100_0082_3_sentence_11,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,0,0,0,0,2,2
902,19_DR-100_0082_3_sentence_2,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,0,1,0,0,2,2
903,19_DR-100_0082_3_sentence_3,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,1,0,0,0,2,2
904,19_DR-100_0082_3_sentence_4,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,0,1,0,1,2,2
905,19_DR-100_0082_3_sentence_5,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,0,1,0,0,2,2
906,19_DR-100_0082_3_sentence_6,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,0,2,0,1,2,2
907,19_DR-100_0082_3_sentence_7,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,2,0,0,1,2,2
908,19_DR-100_0082_3_sentence_8,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,1,1,0,1,2,2
909,19_DR-100_0082_3_sentence_9,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,0,0,0,0,2,2
910,19_DR-100_0082_5_sentence_1,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,0,2,0,2,2,2
911,19_DR-100_0082_5_sentence_10,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,0,2,0,2,2,2
912,19_DR-100_0082_5_sentence_11,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,0,1,0,2,2,2
913,19_DR-100_0082_5_sentence_2,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,0,1,0,1,2,2
914,19_DR-100_0082_5_sentence_3,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,0,2,0,2,2,2
915,19_DR-100_0082_5_sentence_4,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,0,2,0,2,2,2
916,19_DR-100_0082_5_sentence_5,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,0,2,0,2,2,2
917,19_DR-100_0082_5_sentence_6,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,0,2,0,2,2,2
918,19_DR-100_0082_5_sentence_7,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,0,2,0,2,2,2
919,19_DR-100_0082_5_sentence_8,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,0,1,0,1,2,2
920,19_DR-100_0082_5_sentence_9,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,0,2,0,2,2,2
921,19_DR-100_0082_7_sentence_1,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,0,1,0,1,2,0
922,19_DR-100_0082_7_sentence_10,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,0,0,0,1,2,0
923,19_DR-100_0082_7_sentence_11,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,0,0,0,0,2,0
924,19_DR-100_0082_7_sentence_2,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,0,2,0,1,2,0
925,19_DR-100_0082_7_sentence_3,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,0,1,0,1,2,0
926,19_DR-100_0082_7_sentence_4,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,0,1,0,1,2,0
927,19_DR-100_0082_7_sentence_5,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,0,1,0,1,2,0
928,19_DR-100_0082_7_sentence_6,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,0,2,0,1,2,0
929,19_DR-100_0082_7_sentence_7,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,0,2,0,1,2,0
930,19_DR-100_0082_7_sentence_8,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,0,0,0,0,2,0
931,19_DR-100_0082_7_sentence_9,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,0,1,0,1,2,0
932,19_DR-100_0082_9_sentence_1,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,0,1,0,1,2,2
933,19_DR-100_0082_9_sentence_10,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,0,0,0,0,2,2
934,19_DR-100_0082_9_sentence_11,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,0,2,0,1,2,2
935,19_DR-100_0082_9_sentence_2,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,0,2,0,1,2,2
936,19_DR-100_0082_9_sentence_3,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,0,2,0,2,2,2
937,19_DR-100_0082_9_sentence_4,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,0,1,0,0,2,2
938,19_DR-100_0082_9_sentence_5,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,0,2,0,2,2,2
939,19_DR-100_0082_9_sentence_6,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,0,2,0,1,2,2
940,19_DR-100_0082_9_sentence_7,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,0,1,0,1,2,2
941,19_DR-100_0082_9_sentence_8,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,0,1,0,0,2,2
942,19_DR-100_0082_9_sentence_9,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,0,1,0,0,2,2
943,20_DR-100_0083_1_sentence_1,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_1.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,0,2,0,1,0,1
944,20_DR-100_0083_1_sentence_10,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_10.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,1,2,1,2,0,1
945,20_DR-100_0083_1_sentence_11,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_11.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,1,2,1,2,0,1
946,20_DR-100_0083_1_sentence_2,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_2.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,0,0,0,1,0,1
947,20_DR-100_0083_1_sentence_3,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_3.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,0,0,0,0,0,1
948,20_DR-100_0083_1_sentence_4,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_4.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,1,2,0,1,0,1
949,20_DR-100_0083_1_sentence_5,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_5.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,0,2,0,1,0,1
950,20_DR-100_0083_1_sentence_6,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_6.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,0,2,0,2,0,1
951,20_DR-100_0083_1_sentence_7,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_7.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,0,1,0,1,0,1
952,20_DR-100_0083_1_sentence_8,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_8.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,0,1,0,1,0,1
953,20_DR-100_0083_1_sentence_9,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_9.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,0,2,0,1,0,1
954,20_DR-100_0083_3_sentence_1,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_1.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,0,1,0,1,0,0
955,20_DR-100_0083_3_sentence_10,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_10.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,2,0,1,0,0,0
956,20_DR-100_0083_3_sentence_11,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_11.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,2,1,1,0,0,0
957,20_DR-100_0083_3_sentence_2,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_2.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,2,1,0,0,0,0
958,20_DR-100_0083_3_sentence_3,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_3.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,1,0,0,0,0,0
959,20_DR-100_0083_3_sentence_4,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_4.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,1,1,0,0,0,0
960,20_DR-100_0083_3_sentence_5,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_5.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,1,2,0,1,0,0
961,20_DR-100_0083_3_sentence_6,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_6.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,1,1,0,0,0,0
962,20_DR-100_0083_3_sentence_7,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_7.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,0,0,0,1,0,0
