,file_name_list,audio_features,lexical_features
1276,15_DR-100_0078_1_sentence_3,../muse_features/muse_audio_features\15_DR-100_0078_1_sentence_3.npy,../muse_features/muse_lexical_features\09_DR-100_0078_1.npy
1277,15_DR-100_0078_1_sentence_4,../muse_features/muse_audio_features\15_DR-100_0078_1_sentence_4.npy,../muse_features/muse_lexical_features\09_DR-100_0078_1.npy
1278,15_DR-100_0078_1_sentence_5,../muse_features/muse_audio_features\15_DR-100_0078_1_sentence_5.npy,../muse_features/muse_lexical_features\09_DR-100_0078_1.npy
1279,15_DR-100_0078_1_sentence_6,../muse_features/muse_audio_features\15_DR-100_0078_1_sentence_6.npy,../muse_features/muse_lexical_features\09_DR-100_0078_1.npy
1280,15_DR-100_0078_1_sentence_7,../muse_features/muse_audio_features\15_DR-100_0078_1_sentence_7.npy,../muse_features/muse_lexical_features\09_DR-100_0078_1.npy
1281,15_DR-100_0078_1_sentence_8,../muse_features/muse_audio_features\15_DR-100_0078_1_sentence_8.npy,../muse_features/muse_lexical_features\09_DR-100_0078_1.npy
1282,15_DR-100_0078_1_sentence_9,../muse_features/muse_audio_features\15_DR-100_0078_1_sentence_9.npy,../muse_features/muse_lexical_features\09_DR-100_0078_1.npy
1283,15_DR-100_0078_3_sentence_1,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_1.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1284,15_DR-100_0078_3_sentence_10,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_10.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1285,15_DR-100_0078_3_sentence_11,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_11.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1286,15_DR-100_0078_3_sentence_12,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_12.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1287,15_DR-100_0078_3_sentence_13,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_13.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1288,15_DR-100_0078_3_sentence_14,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_14.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1289,15_DR-100_0078_3_sentence_15,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_15.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1290,15_DR-100_0078_3_sentence_2,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_2.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1291,15_DR-100_0078_3_sentence_3,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_3.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1292,15_DR-100_0078_3_sentence_4,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_4.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1293,15_DR-100_0078_3_sentence_5,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_5.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1294,15_DR-100_0078_3_sentence_6,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_6.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1295,15_DR-100_0078_3_sentence_7,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_7.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1296,15_DR-100_0078_3_sentence_8,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_8.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1297,15_DR-100_0078_3_sentence_9,../muse_features/muse_audio_features\15_DR-100_0078_3_sentence_9.npy,../muse_features/muse_lexical_features\09_DR-100_0078_3.npy
1298,15_DR-100_0078_5_sentence_1,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_1.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1299,15_DR-100_0078_5_sentence_10,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_10.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1300,15_DR-100_0078_5_sentence_11,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_11.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1301,15_DR-100_0078_5_sentence_12,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_12.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1302,15_DR-100_0078_5_sentence_13,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_13.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1303,15_DR-100_0078_5_sentence_14,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_14.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1304,15_DR-100_0078_5_sentence_15,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_15.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1305,15_DR-100_0078_5_sentence_2,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_2.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1306,15_DR-100_0078_5_sentence_3,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_3.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1307,15_DR-100_0078_5_sentence_4,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_4.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1308,15_DR-100_0078_5_sentence_5,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_5.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1309,15_DR-100_0078_5_sentence_6,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_6.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1310,15_DR-100_0078_5_sentence_7,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_7.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1311,15_DR-100_0078_5_sentence_8,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_8.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1312,15_DR-100_0078_5_sentence_9,../muse_features/muse_audio_features\15_DR-100_0078_5_sentence_9.npy,../muse_features/muse_lexical_features\09_DR-100_0078_5.npy
1313,15_DR-100_0078_7_sentence_1,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_1.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1314,15_DR-100_0078_7_sentence_10,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_10.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1315,15_DR-100_0078_7_sentence_11,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_11.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1316,15_DR-100_0078_7_sentence_12,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_12.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1317,15_DR-100_0078_7_sentence_2,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_2.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1318,15_DR-100_0078_7_sentence_3,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_3.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1319,15_DR-100_0078_7_sentence_4,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_4.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1320,15_DR-100_0078_7_sentence_5,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_5.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1321,15_DR-100_0078_7_sentence_6,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_6.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1322,15_DR-100_0078_7_sentence_7,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_7.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1323,15_DR-100_0078_7_sentence_8,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_8.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1324,15_DR-100_0078_7_sentence_9,../muse_features/muse_audio_features\15_DR-100_0078_7_sentence_9.npy,../muse_features/muse_lexical_features\09_DR-100_0078_7.npy
1325,15_DR-100_0078_9_sentence_1,../muse_features/muse_audio_features\15_DR-100_0078_9_sentence_1.npy,../muse_features/muse_lexical_features\09_DR-100_0078_9.npy
1326,15_DR-100_0078_9_sentence_10,../muse_features/muse_audio_features\15_DR-100_0078_9_sentence_10.npy,../muse_features/muse_lexical_features\09_DR-100_0078_9.npy
1327,15_DR-100_0078_9_sentence_2,../muse_features/muse_audio_features\15_DR-100_0078_9_sentence_2.npy,../muse_features/muse_lexical_features\09_DR-100_0078_9.npy
1328,15_DR-100_0078_9_sentence_3,../muse_features/muse_audio_features\15_DR-100_0078_9_sentence_3.npy,../muse_features/muse_lexical_features\09_DR-100_0078_9.npy
1329,15_DR-100_0078_9_sentence_4,../muse_features/muse_audio_features\15_DR-100_0078_9_sentence_4.npy,../muse_features/muse_lexical_features\09_DR-100_0078_9.npy
1330,15_DR-100_0078_9_sentence_5,../muse_features/muse_audio_features\15_DR-100_0078_9_sentence_5.npy,../muse_features/muse_lexical_features\09_DR-100_0078_9.npy
1331,15_DR-100_0078_9_sentence_6,../muse_features/muse_audio_features\15_DR-100_0078_9_sentence_6.npy,../muse_features/muse_lexical_features\09_DR-100_0078_9.npy
1332,15_DR-100_0078_9_sentence_7,../muse_features/muse_audio_features\15_DR-100_0078_9_sentence_7.npy,../muse_features/muse_lexical_features\09_DR-100_0078_9.npy
1333,15_DR-100_0078_9_sentence_8,../muse_features/muse_audio_features\15_DR-100_0078_9_sentence_8.npy,../muse_features/muse_lexical_features\09_DR-100_0078_9.npy
1334,15_DR-100_0078_9_sentence_9,../muse_features/muse_audio_features\15_DR-100_0078_9_sentence_9.npy,../muse_features/muse_lexical_features\09_DR-100_0078_9.npy
1335,15_DR-100_0091_1_sentence_10_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_10_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1336,15_DR-100_0091_1_sentence_11_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_11_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1337,15_DR-100_0091_1_sentence_12_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_12_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1338,15_DR-100_0091_1_sentence_13_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_13_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1339,15_DR-100_0091_1_sentence_14_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_14_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1340,15_DR-100_0091_1_sentence_1_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_1_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1341,15_DR-100_0091_1_sentence_2_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_2_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1342,15_DR-100_0091_1_sentence_3_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_3_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1343,15_DR-100_0091_1_sentence_4_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_4_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1344,15_DR-100_0091_1_sentence_5_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_5_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1345,15_DR-100_0091_1_sentence_6_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_6_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1346,15_DR-100_0091_1_sentence_7_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_7_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1347,15_DR-100_0091_1_sentence_8_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_8_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1348,15_DR-100_0091_1_sentence_9_ns,../muse_features/muse_audio_features\15_DR-100_0091_1_sentence_9_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_1.npy
1349,15_DR-100_0091_3_sentence_10_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_10_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1350,15_DR-100_0091_3_sentence_11_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_11_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1351,15_DR-100_0091_3_sentence_12_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_12_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1352,15_DR-100_0091_3_sentence_13_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_13_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1353,15_DR-100_0091_3_sentence_1_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_1_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1354,15_DR-100_0091_3_sentence_2_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_2_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1355,15_DR-100_0091_3_sentence_3_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_3_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1356,15_DR-100_0091_3_sentence_4_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_4_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1357,15_DR-100_0091_3_sentence_5_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_5_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1358,15_DR-100_0091_3_sentence_6_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_6_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1359,15_DR-100_0091_3_sentence_7_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_7_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1360,15_DR-100_0091_3_sentence_8_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_8_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1361,15_DR-100_0091_3_sentence_9_ns,../muse_features/muse_audio_features\15_DR-100_0091_3_sentence_9_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_3.npy
1362,15_DR-100_0091_5_sentence_10_ns,../muse_features/muse_audio_features\15_DR-100_0091_5_sentence_10_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_5.npy
1363,15_DR-100_0091_5_sentence_11_ns,../muse_features/muse_audio_features\15_DR-100_0091_5_sentence_11_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_5.npy
1364,15_DR-100_0091_5_sentence_1_ns,../muse_features/muse_audio_features\15_DR-100_0091_5_sentence_1_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_5.npy
1365,15_DR-100_0091_5_sentence_2_ns,../muse_features/muse_audio_features\15_DR-100_0091_5_sentence_2_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_5.npy
1366,15_DR-100_0091_5_sentence_3_ns,../muse_features/muse_audio_features\15_DR-100_0091_5_sentence_3_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_5.npy
1367,15_DR-100_0091_5_sentence_4_ns,../muse_features/muse_audio_features\15_DR-100_0091_5_sentence_4_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_5.npy
1368,15_DR-100_0091_5_sentence_5_ns,../muse_features/muse_audio_features\15_DR-100_0091_5_sentence_5_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_5.npy
1369,15_DR-100_0091_5_sentence_6_ns,../muse_features/muse_audio_features\15_DR-100_0091_5_sentence_6_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_5.npy
1370,15_DR-100_0091_5_sentence_7_ns,../muse_features/muse_audio_features\15_DR-100_0091_5_sentence_7_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_5.npy
1371,15_DR-100_0091_5_sentence_8_ns,../muse_features/muse_audio_features\15_DR-100_0091_5_sentence_8_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_5.npy
1372,15_DR-100_0091_5_sentence_9_ns,../muse_features/muse_audio_features\15_DR-100_0091_5_sentence_9_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_5.npy
1373,15_DR-100_0091_7_sentence_10_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_10_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1374,15_DR-100_0091_7_sentence_11_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_11_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1375,15_DR-100_0091_7_sentence_12_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_12_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1376,15_DR-100_0091_7_sentence_1_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_1_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1377,15_DR-100_0091_7_sentence_2_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_2_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1378,15_DR-100_0091_7_sentence_3_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_3_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1379,15_DR-100_0091_7_sentence_4_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_4_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1380,15_DR-100_0091_7_sentence_5_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_5_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1381,15_DR-100_0091_7_sentence_6_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_6_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1382,15_DR-100_0091_7_sentence_7_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_7_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1383,15_DR-100_0091_7_sentence_8_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_8_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1384,15_DR-100_0091_7_sentence_9_ns,../muse_features/muse_audio_features\15_DR-100_0091_7_sentence_9_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_7.npy
1385,15_DR-100_0091_9_sentence_10_ns,../muse_features/muse_audio_features\15_DR-100_0091_9_sentence_10_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_9.npy
1386,15_DR-100_0091_9_sentence_11_ns,../muse_features/muse_audio_features\15_DR-100_0091_9_sentence_11_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_9.npy
1387,15_DR-100_0091_9_sentence_12_ns,../muse_features/muse_audio_features\15_DR-100_0091_9_sentence_12_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_9.npy
1388,15_DR-100_0091_9_sentence_13_ns,../muse_features/muse_audio_features\15_DR-100_0091_9_sentence_13_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_9.npy
1389,15_DR-100_0091_9_sentence_14_ns,../muse_features/muse_audio_features\15_DR-100_0091_9_sentence_14_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_9.npy
1390,15_DR-100_0091_9_sentence_1_ns,../muse_features/muse_audio_features\15_DR-100_0091_9_sentence_1_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_9.npy
1391,15_DR-100_0091_9_sentence_2_ns,../muse_features/muse_audio_features\15_DR-100_0091_9_sentence_2_ns.npy,../muse_features/muse_lexical_features\15_DR-100_0091_9.npy
