file_name_list,audio_features,lexical_features,Activation_Mean,Activation_SD,Valence_Mean,Valence_SD,Activation_Annotation,Valence_Annotation,C_Activation_Mean,C_Activation_SD,C_Valence_Mean,C_Valence_SD,C_Activation_Annotation,C_Valence_Annotation,S_Activation,S_Valence
19_DR-100_0082_1_sentence_1,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,3.375,1.68501802,5.875,0.99103121,6;5;4;2;3;4;2;1,4;5;7;7;6;6;6;6,2.5,1.41421356,6.25,0.88640526,1;5;2;4;2;1;2;3,5;6;6;6;6;8;6;7,6,6
19_DR-100_0082_1_sentence_10,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,3.25,2.18762755,4.25,1.66904592,7;4;2;1;2;2;2;6,4;4;5;4;4;1;5;7,2.375,1.40788595,4.25,1.03509834,1;4;4;4;1;2;2;1,4;4;3;5;5;3;6;4,6,6
19_DR-100_0082_1_sentence_11,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,2.875,1.55264751,3.25,1.28173989,1;2;3;3;5;1;3;5,3;3;2;4;6;2;3;3,2,1.19522861,4.25,1.28173989,1;4;3;3;1;1;2;1,4;4;3;5;5;2;6;5,6,6
19_DR-100_0082_1_sentence_12,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_12.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,3.125,2.23207143,4.375,1.40788595,2;2;5;5;2;1;1;7,5;3;7;3;5;5;4;3,1.75,0.88640526,4.125,1.24642345,1;3;2;3;1;1;2;1,5;4;3;4;5;2;6;4,6,6
19_DR-100_0082_1_sentence_2,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,3,1.41421356,4.625,0.91612538,5;4;3;1;3;4;1;3,6;5;5;4;4;5;5;3,2.125,1.35620268,4.875,0.83452296,1;5;2;3;2;1;2;1,4;5;4;5;5;4;6;6,6,6
19_DR-100_0082_1_sentence_3,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,2.75,1.28173989,4.375,1.06066017,1;3;1;4;4;4;3;2,4;3;5;3;5;4;6;5,2,1.06904497,4.625,0.91612538,1;4;2;3;2;1;2;1,5;5;4;5;5;3;6;4,6,6
19_DR-100_0082_1_sentence_4,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,3.375,1.84681192,4.5,1.06904497,4;6;2;2;6;1;3;3,4;5;4;4;4;4;4;7,2.375,1.40788595,4.25,1.16496475,1;5;2;4;2;1;2;2,4;5;3;5;5;3;6;3,6,6
19_DR-100_0082_1_sentence_5,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,2.875,0.99103121,4,0.53452248,2;2;4;2;4;2;3;4,4;4;4;5;4;3;4;4,2.625,1.50594062,4.25,1.38873015,1;4;4;5;1;2;2;2,5;5;3;5;5;2;6;3,6,6
19_DR-100_0082_1_sentence_6,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,1.875,0.83452296,5.25,0.46291005,1;3;3;2;1;2;1;2,5;5;6;5;6;5;5;5,2.125,1.45773797,5.625,0.51754917,1;5;3;3;1;1;2;1,5;5;6;6;5;6;6;6,6,6
19_DR-100_0082_1_sentence_7,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,2.5,1.19522861,5.25,0.88640526,1;4;1;2;3;4;3;2,5;6;4;6;6;6;5;4,2.25,1.38873015,5.25,1.38873015,2;5;3;3;1;1;2;1,4;5;3;5;5;7;6;7,6,6
19_DR-100_0082_1_sentence_8,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,1.875,1.12599163,5.625,1.18773494,1;3;2;4;2;1;1;1,5;6;4;6;6;5;5;8,2,1.19522861,5.875,0.64086994,1;4;3;3;1;1;2;1,6;5;6;6;5;6;6;7,6,6
19_DR-100_0082_1_sentence_9,../muse_features/muse_audio_features\19_DR-100_0082_1_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0082_1.npy,1.875,1.12599163,5.125,0.99103121,1;2;3;1;4;1;1;2,5;6;6;5;3;5;6;5,2,1.30930734,6,0.9258201,1;4;2;4;1;1;2;1,6;5;7;5;5;7;6;7,6,6
19_DR-100_0082_3_sentence_1,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,2.25,1.03509834,5,0.9258201,4;1;3;2;2;2;1;3,5;5;5;5;5;3;6;6,2.25,1.83225076,5.125,1.12599163,1;1;5;3;5;1;1;1,6;7;5;5;3;5;5;5,7,8
19_DR-100_0082_3_sentence_10,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,4.75,2.05287255,4.375,1.40788595,2;4;7;3;5;7;3;7,4;4;3;3;4;7;6;4,3.75,2.18762755,3.5,0.75592895,2;2;6;6;7;3;2;2,4;2;3;4;3;4;4;4,7,8
19_DR-100_0082_3_sentence_11,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,3.375,1.50594062,3.875,1.35620268,2;5;5;4;1;2;4;4,3;3;6;2;5;5;3;4,3.25,1.66904592,3.125,0.99103121,2;2;5;4;6;3;3;1,4;1;3;3;3;4;3;4,7,8
19_DR-100_0082_3_sentence_2,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,3.5,1.69030851,4.625,1.06066017,5;3;5;2;5;1;2;5,6;5;4;6;4;5;4;3,3.375,1.50594062,3.625,1.18773494,2;3;6;4;5;2;3;2,4;1;4;5;3;4;4;4,7,8
19_DR-100_0082_3_sentence_3,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,4.5,1.92724822,3.625,1.18773494,2;3;6;6;7;5;5;2,4;4;3;3;4;6;2;3,3.5,1.69030851,3.5,1.19522861,2;3;6;4;6;3;2;2,4;1;3;5;3;4;4;4,7,8
19_DR-100_0082_3_sentence_4,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,2.5,0.9258201,4.875,0.64086994,2;3;1;3;4;2;3;2,5;6;5;5;5;4;4;5,2.75,2.05287255,4.75,0.88640526,1;1;5;4;6;3;1;1,5;5;5;6;3;4;5;5,7,8
19_DR-100_0082_3_sentence_5,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,4.25,2.12132034,5.375,1.40788595,5;3;2;3;8;5;6;2,5;5;3;5;8;5;6;6,3,2.13808994,4.375,0.51754917,2;1;6;4;6;3;1;1,5;5;4;4;4;4;4;5,7,8
19_DR-100_0082_3_sentence_6,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,3.625,1.50594062,6.375,1.59798981,1;3;4;5;5;4;5;2,4;6;6;8;7;9;5;6,3.625,1.76776695,5.5,2,2;3;6;5;6;2;3;2,4;8;4;8;3;6;7;4,7,8
19_DR-100_0082_3_sentence_7,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,5.75,1.66904592,3.25,1.16496475,5;9;6;6;4;4;5;7,4;2;3;2;2;4;5;4,4.375,1.76776695,4.875,2.0310096,4;3;6;6;7;4;3;2,3;4;4;8;4;8;3;5,7,8
19_DR-100_0082_3_sentence_8,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,5.25,1.66904592,5.125,1.12599163,7;5;7;5;6;4;6;2,5;6;4;5;6;4;4;7,3.875,1.88509189,4.75,1.28173989,3;3;6;5;7;3;2;2,4;4;5;7;3;6;4;5,7,8
19_DR-100_0082_3_sentence_9,../muse_features/muse_audio_features\19_DR-100_0082_3_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0082_3.npy,4,1.60356745,3.625,1.50594062,2;3;4;4;6;6;5;2,1;3;4;5;2;4;5;5,4.125,1.7268882,3.625,1.30247018,3;3;6;5;7;4;3;2,4;1;4;5;3;4;3;5,7,8
19_DR-100_0082_5_sentence_1,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,3,1.06904497,5.625,0.74402381,2;5;3;4;3;2;3;2,6;6;6;6;4;6;5;6,2.625,1.68501802,5.625,0.51754917,1;5;3;5;2;1;1;3,6;6;5;5;6;5;6;6,7,7
19_DR-100_0082_5_sentence_10,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,4.125,1.88509189,6.5,1.60356745,3;5;5;2;2;3;6;7,7;4;6;5;9;7;6;8,3,1.60356745,5.625,0.74402381,3;5;3;5;2;1;1;4,6;7;5;5;6;5;5;6,7,7
19_DR-100_0082_5_sentence_11,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,3.875,1.88509189,5.375,1.40788595,3;2;5;2;7;3;6;3,7;5;4;5;3;6;6;7,3.125,1.80772153,5.625,1.30247018,3;6;3;5;2;1;1;4,7;3;5;6;6;5;6;7,7,7
19_DR-100_0082_5_sentence_2,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,4,1.69030851,5.375,1.06066017,6;5;2;3;5;3;2;6,5;5;4;7;5;5;5;7,3.25,1.83225076,5.25,0.70710678,2;5;4;6;3;1;1;4,6;5;5;5;6;5;4;6,7,7
19_DR-100_0082_5_sentence_3,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,3.25,1.38873015,6.75,0.46291005,2;6;4;3;2;4;3;2,7;7;6;6;7;7;7;7,3.25,2.05287255,6.125,0.99103121,1;5;5;6;3;1;1;4,6;8;6;5;6;5;6;7,7,7
19_DR-100_0082_5_sentence_4,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,3.875,1.35620268,6.625,0.91612538,4;5;6;5;3;3;2;3,7;6;8;7;7;7;6;5,3.125,1.64208056,5.875,0.64086994,2;5;4;5;3;1;1;4,6;7;5;6;6;5;6;6,7,7
19_DR-100_0082_5_sentence_5,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,2.875,1.64208056,6.375,1.30247018,2;1;4;3;5;1;5;2,6;6;6;9;7;5;7;5,3,1.77281052,5.625,0.74402381,1;5;4;5;3;1;1;4,6;7;5;5;6;5;5;6,7,7
19_DR-100_0082_5_sentence_6,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,2.625,1.50594062,6,0.9258201,1;1;3;3;1;3;5;4,5;7;5;7;5;6;6;7,3.25,1.75254916,5.875,0.99103121,2;5;5;5;3;1;1;4,7;7;5;5;6;5;5;7,7,7
19_DR-100_0082_5_sentence_7,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,3.125,1.7268882,6.5,1.30930734,2;4;5;1;2;3;6;2,6;7;7;5;9;6;7;5,3.125,1.45773797,5.625,0.74402381,3;5;4;4;3;1;1;4,6;7;5;5;6;5;5;6,7,7
19_DR-100_0082_5_sentence_8,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,3.375,1.40788595,5,1.41421356,3;4;4;3;1;3;6;3,6;7;4;4;6;4;3;6,3.125,1.45773797,5.5,1.19522861,3;5;4;4;3;1;1;4,7;7;5;4;6;5;6;4,7,7
19_DR-100_0082_5_sentence_9,../muse_features/muse_audio_features\19_DR-100_0082_5_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0082_5.npy,3.5,1.92724822,5.875,1.12599163,2;5;4;1;7;4;2;3,6;5;7;8;5;5;6;5,2.25,1.16496475,5.75,0.70710678,1;4;3;3;2;1;1;3,6;7;5;5;6;5;6;6,7,7
19_DR-100_0082_7_sentence_1,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,2.75,1.03509834,5,0.53452248,1;4;4;2;2;3;3;3,5;5;6;4;5;5;5;5,3.125,1.35620268,4.875,0.35355339,1;2;5;4;4;3;2;4,5;5;5;5;5;5;5;4,6,4
19_DR-100_0082_7_sentence_10,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,2.75,1.03509834,4.375,1.30247018,4;4;2;3;3;1;2;3,2;5;4;6;6;4;4;4,3.625,1.59798981,4.875,0.64086994,1;2;6;4;5;4;3;4,5;5;5;5;5;6;4;4,6,4
19_DR-100_0082_7_sentence_11,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,3,1.51185789,4,0.9258201,4;2;4;1;5;3;4;1,5;5;3;4;3;3;4;5,3.5,1.60356745,4.375,1.06066017,1;2;6;4;5;4;3;3,5;5;6;4;5;4;3;3,6,4
19_DR-100_0082_7_sentence_2,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,3.375,2.06587927,5.75,1.16496475,5;7;1;5;2;3;2;2,5;5;5;7;6;5;8;5,3.375,1.30247018,5.5,0.53452248,1;2;5;4;4;4;3;4,5;6;6;5;5;6;6;5,6,4
19_DR-100_0082_7_sentence_3,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,3.75,1.28173989,4.5,0.75592895,5;6;3;3;4;4;2;3,3;5;5;5;5;5;4;4,3.375,1.68501802,5.25,0.46291005,1;2;6;4;5;3;2;4,5;5;6;5;5;6;5;5,6,4
19_DR-100_0082_7_sentence_4,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,3.375,1.99553072,4.75,0.70710678,1;1;5;5;5;5;4;1,4;5;5;5;6;4;4;5,3.875,1.55264751,5.375,0.74402381,1;3;6;4;5;4;3;5,5;5;7;5;5;5;6;5,6,4
19_DR-100_0082_7_sentence_5,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,2.875,1.24642345,4.75,0.46291005,3;5;3;3;2;4;2;1,5;4;5;5;5;4;5;5,4,1.60356745,4.875,0.64086994,1;3;6;5;5;4;3;5,5;5;6;5;5;4;4;5,6,4
19_DR-100_0082_7_sentence_6,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,3,1.51185789,5.625,0.74402381,5;4;4;2;1;3;1;4,6;6;6;5;5;5;7;5,3.75,1.48804762,5.375,1.06066017,1;3;6;4;5;4;3;4,5;7;6;6;5;6;4;4,6,4
19_DR-100_0082_7_sentence_7,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,2.875,1.35620268,6.125,0.99103121,2;2;2;1;5;3;4;4,6;6;6;7;7;6;4;7,3.75,1.48804762,4.875,1.12599163,1;3;6;4;5;4;3;4,5;5;7;5;5;4;3;5,6,4
19_DR-100_0082_7_sentence_8,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,2.375,0.91612538,4.125,0.99103121,3;1;2;3;2;4;2;2,3;5;3;3;4;5;5;5,3.875,1.45773797,4.125,1.45773797,1;4;6;4;5;4;3;4,5;2;7;4;4;4;3;4,6,4
19_DR-100_0082_7_sentence_9,../muse_features/muse_audio_features\19_DR-100_0082_7_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0082_7.npy,3.625,1.50594062,4.875,0.99103121,3;2;5;5;3;3;6;2,5;5;6;4;6;5;3;5,3.75,1.48804762,5.25,1.03509834,1;3;6;4;5;4;3;4,5;7;6;4;5;6;4;5,6,4
19_DR-100_0082_9_sentence_1,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,2.375,1.50594062,5.5,0.75592895,1;2;2;1;5;3;1;4,5;5;7;5;6;5;5;6,2.375,1.59798981,5.375,0.74402381,4;1;1;3;1;1;5;3,5;7;5;5;5;6;5;5,8,7
19_DR-100_0082_9_sentence_10,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,2.625,1.18773494,3.5,0.9258201,3;4;3;4;1;3;1;2,3;3;2;4;5;4;3;4,2.125,1.35620268,3.75,0.88640526,3;1;1;1;1;2;4;4,4;2;4;4;5;3;4;4,8,7
19_DR-100_0082_9_sentence_11,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,2.875,1.24642345,5.75,0.70710678,3;5;2;3;2;1;4;3,6;6;6;5;5;6;7;5,2.625,1.06066017,5.5,0.75592895,3;1;2;3;2;2;4;4,5;7;5;5;6;6;5;5,8,7
19_DR-100_0082_9_sentence_2,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,3.375,1.40788595,5.875,0.99103121,3;2;2;6;3;3;3;5,6;6;5;4;6;6;7;7,2.875,1.7268882,5.25,0.70710678,6;1;2;2;1;3;4;4,6;6;5;4;5;6;5;5,8,7
19_DR-100_0082_9_sentence_3,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,2.75,1.66904592,6,0.9258201,1;4;1;2;5;4;1;4,6;7;6;6;6;4;7;6,3,1.8516402,5.75,0.88640526,6;1;2;3;1;2;4;5,5;7;5;6;6;7;5;5,8,7
19_DR-100_0082_9_sentence_4,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,2.25,1.38873015,4.625,0.91612538,5;1;2;2;1;1;3;3,6;5;4;4;5;5;5;3,3.125,1.35620268,4.375,0.74402381,5;1;3;2;2;4;4;4,5;5;4;4;5;3;4;5,8,7
19_DR-100_0082_9_sentence_5,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,2.25,1.48804762,5.875,0.64086994,2;1;5;4;1;2;2;1,6;6;6;6;5;6;7;5,2.75,1.28173989,6.75,1.58113883,4;3;1;2;1;3;4;4,5;9;6;7;7;9;5;6,8,7
19_DR-100_0082_9_sentence_6,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,2.5,1.69030851,5.625,0.91612538,1;3;1;2;2;5;5;1,5;6;6;6;6;4;7;5,2.625,1.30247018,5.125,0.99103121,4;1;2;1;3;2;4;4,5;6;5;5;4;7;4;5,8,7
19_DR-100_0082_9_sentence_7,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,2.5,1.41421356,5.375,1.06066017,1;3;1;3;5;3;1;3,3;5;6;6;6;5;6;6,2.5,1.60356745,5.5,0.75592895,5;1;1;2;1;2;4;4,5;7;5;5;6;6;5;5,8,7
19_DR-100_0082_9_sentence_8,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,4.125,1.95940953,4.625,1.30247018,1;5;5;5;2;5;3;7,4;4;7;6;4;4;5;3,2.75,1.16496475,4.25,0.88640526,4;1;2;2;2;3;4;4,5;4;4;3;5;3;5;5,8,7
19_DR-100_0082_9_sentence_9,../muse_features/muse_audio_features\19_DR-100_0082_9_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0082_9.npy,2.625,0.91612538,4.5,1.19522861,2;2;2;4;3;4;2;2,5;4;3;6;6;3;5;4,2.375,1.18773494,3.75,1.03509834,3;1;2;2;1;2;4;4,5;2;4;3;4;3;4;5,8,7
20_DR-100_0083_1_sentence_1,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_1.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,4.125,1.12599163,5.75,1.38873015,5;3;5;4;2;5;4;5,5;6;8;4;4;6;7;6,3.5,1.69030851,5.125,1.88509189,1;4;1;4;5;5;3;5,4;6;1;7;5;6;6;6,4,5
20_DR-100_0083_1_sentence_10,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_10.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,4.875,2.29518129,6.25,1.16496475,7;5;4;8;2;4;7;2,6;6;5;8;6;6;5;8,4.5,1.69030851,5.625,0.51754917,3;6;5;3;5;7;2;5,6;6;5;6;5;6;6;5,4,5
20_DR-100_0083_1_sentence_11,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_11.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,4.5,2.20389266,6.5,1.41421356,3;2;4;3;5;6;4;9,5;8;5;6;8;7;5;8,4.625,1.18773494,6,0.75592895,4;6;5;3;5;6;3;5,7;6;6;6;7;5;6;5,4,5
20_DR-100_0083_1_sentence_2,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_2.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,4.25,1.48804762,3.625,0.51754917,3;6;5;2;6;4;5;3,3;3;4;4;4;4;3;4,3.625,1.68501802,4.5,1.77281052,2;4;1;3;5;6;3;5,4;5;1;7;4;4;5;6,4,5
20_DR-100_0083_1_sentence_3,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_3.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,4.25,1.83225076,4.25,1.16496475,2;3;5;6;2;4;7;5,4;6;4;4;6;4;3;3,3.5,2,4,1.69030851,1;5;1;3;5;6;2;5,4;4;1;7;3;4;4;5,4,5
20_DR-100_0083_1_sentence_4,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_4.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,5.5,1.30930734,6.25,1.38873015,7;5;7;5;6;6;5;3,8;8;5;7;5;5;5;7,3.875,2.23207143,5,1.8516402,1;6;1;3;5;7;3;5,5;5;1;6;7;6;6;4,4,5
20_DR-100_0083_1_sentence_5,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_5.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,3.5,1.19522861,5.875,0.64086994,4;2;2;5;4;3;5;3,6;6;6;7;5;6;5;6,3.625,1.50594062,4.75,1.66904592,3;4;1;4;5;5;2;5,6;5;1;6;5;5;6;4,4,5
20_DR-100_0083_1_sentence_6,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_6.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,3.625,1.84681192,6.25,1.03509834,1;5;5;2;5;6;3;2,5;6;5;7;7;6;8;6,3.75,1.38873015,5.75,0.46291005,1;5;4;3;4;5;3;5,6;6;6;6;6;5;6;5,4,5
20_DR-100_0083_1_sentence_7,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_7.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,4.125,1.88509189,4.875,1.24642345,2;7;5;5;4;1;4;5,5;3;5;5;6;3;6;6,3.5,1.19522861,5.375,0.51754917,2;4;3;3;4;5;2;5,5;6;5;6;5;5;5;6,4,5
20_DR-100_0083_1_sentence_8,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_8.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,2.875,1.45773797,5,0.75592895,3;1;3;3;6;2;2;3,6;5;5;6;4;5;4;5,3.75,1.98206242,5.375,0.51754917,1;7;4;3;3;6;2;4,5;5;5;6;5;5;6;6,4,5
20_DR-100_0083_1_sentence_9,../muse_features/muse_audio_features\20_DR-100_0083_1_sentence_9.npy,../muse_features/muse_lexical_features\20_DR-100_0083_1.npy,4,1.60356745,5.75,0.70710678,2;3;6;5;4;2;6;4,5;6;7;6;5;6;5;6,3.875,1.55264751,5.5,0.53452248,2;6;4;3;4;6;2;4,6;5;5;6;6;5;6;5,4,5
20_DR-100_0083_3_sentence_1,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_1.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,3.5,1.30930734,4.75,1.58113883,3;4;3;4;6;2;4;2,3;3;6;5;7;3;5;6,3.125,1.55264751,5,0.53452248,3;2;3;1;6;4;4;2,5;6;5;5;5;4;5;5,4,4
20_DR-100_0083_3_sentence_10,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_10.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,6.625,1.68501802,2.75,2.12132034,5;8;8;6;4;7;9;6,6;2;1;2;6;3;1;1,4.875,1.35620268,3.5,0.9258201,5;4;4;4;7;7;4;4,4;3;3;4;2;4;5;3,4,4
20_DR-100_0083_3_sentence_11,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_11.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,5.75,1.90862703,5.5,2.07019668,8;8;4;4;3;6;6;7,8;7;3;3;5;4;6;8,4.625,1.50594062,3.5,1.19522861,5;4;4;4;7;6;5;2,3;5;4;4;1;4;4;3,4,4
20_DR-100_0083_3_sentence_2,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_2.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,5.75,1.03509834,4.75,1.28173989,6;6;7;5;5;6;4;7,7;5;6;4;4;5;3;4,4,1.30930734,4.125,0.64086994,4;3;3;3;6;6;4;3,4;4;4;4;5;3;5;4,4,4
20_DR-100_0083_3_sentence_3,../muse_features/muse_audio_features\20_DR-100_0083_3_sentence_3.npy,../muse_features/muse_lexical_features\20_DR-100_0083_3.npy,4.5,1.51185789,4,1.30930734,6;6;6;5;4;4;2;3,3;3;3;4;6;6;3;4,4,1.06904497,4.125,0.64086994,4;3;3;4;6;5;4;3,4;5;4;4;3;4;5;4,4,4
